step,x,y
59,2.156860494564297,0.6045758089935354
60,2.1957616133577114,0.6109516664553789
61,2.244294381826891,0.6183991124182431
62,2.2880000598675645,0.624642319753501
63,2.3146428579298313,0.6282878565731693
64,2.3560461962995034,0.633737834600791
65,2.394069444753195,0.6386240558014663
66,2.433826789861674,0.6436657800909172
67,2.4733904194224667,0.6485855828570849
68,2.5131359378120446,0.6534614903095497
69,2.5529039647189316,0.6582088087151792
70,2.5924995993120743,0.6627565189223452
71,2.6324161383296167,0.6671039450160814
72,2.6735254137925093,0.6712077182540256
73,2.712029850230277,0.6746850325763529
74,2.7524800963595206,0.6779089437597003
75,2.792258708568178,0.6806378051668093
76,2.8327817569697515,0.6829996952676108
77,2.8721414935329173,0.6848484044739643
78,2.911721999418776,0.6862734626707264
79,2.9535566253067587,0.6873458469057185
80,2.9935992095820363,0.6880375146394291
81,3.032121139550359,0.6883816440521686
82,3.0724011559840134,0.6884105454790049
83,3.1133348012400743,0.6881475688200582
84,3.1529309788281172,0.6876178050909366
85,3.1921939512585116,0.6868949030625144
86,3.2328096322223905,0.6859910974599588
87,3.2732760443528277,0.6849918268839552
88,3.3119087647331367,0.6839704910744528
89,3.3614550680184263,0.6825391204461756
90,3.391903674159538,0.6815852463777105
91,3.437659735524783,0.6800042767766875
92,3.472355402819472,0.6787119731752392
93,3.5196968295526765,0.67688944443219
94,3.552153911231729,0.6755944681970129
95,3.592254306242503,0.6739957734728712
96,3.632325780612029,0.672426707887303
97,3.6718250690936753,0.6709316456484131
98,3.711399601812061,0.6695541835463715
99,3.7517823725081834,0.6682705352617162
100,3.7913990143252354,0.6671585661329771
101,3.831393170399617,0.6662199880184811
102,3.8742956982354237,0.6654444656897667
103,3.9179070633310897,0.6649587056657357
104,3.951676446232149,0.6647585345267922
105,3.9913931624801133,0.664699723313154
106,4.036756697129172,0.6649100104869196
107,4.072227515787873,0.6652545963742231
108,4.114137332593747,0.6659140038761661
109,4.1510059253268965,0.6667784010862173
110,4.191321100322271,0.66797429996203
111,4.230891421525867,0.669366079960727
112,4.278288230836489,0.671252698871224
113,4.316594331706314,0.6729737817563465
114,4.351618304491822,0.6747150475843672
115,4.39087516907933,0.6768005413660833
116,4.436654448083794,0.6793305258858362
117,4.4702074458609,0.6811910856241548
118,4.510354170846883,0.6832390671486522
119,4.550965181680619,0.6850102987296776
120,4.590266118097951,0.6864872672135783
121,4.638446023744274,0.6879210069737863
122,4.670267853612815,0.6885398507198246
123,4.711144864847012,0.6888204143964334
124,4.751478749403173,0.6885251900143143
125,4.790397318903101,0.6880268817485167
126,4.837543017213886,0.6878025187062103
127,4.875852023266545,0.6878355120562306
128,4.909860741547809,0.6877417283928401
129,4.950460263016851,0.6873385632855763
130,4.9905935280673654,0.6870485912314179
131,5.0304856189243585,0.6870549896221173
132,5.070298432186788,0.6872007635671067
133,5.111027696773736,0.6872531133137342
134,5.154617145205986,0.6870543809105137
135,5.190193020861647,0.6866560692290292
136,5.230593736393161,0.6859516436356393
137,5.271266409855992,0.684955028477038
138,5.310353837986388,0.6836712712754786
139,5.351348525302275,0.6820348445706589
140,5.387631465375293,0.6803411959782635
141,5.4303603956502995,0.6779685780825992
142,5.474326044764463,0.6751588928647959
143,5.539458148858233,0.6707103119786699
144,5.55951382867085,0.6693965419678788
145,5.593074785151762,0.6672801407717562
146,5.630094526743488,0.6650713070898422
147,5.670099238625297,0.6628215821191586
148,5.709523824354001,0.6608253096830837
149,5.76825339627039,0.6582913258309957
150,5.789360591088517,0.657407456661118
151,5.838447811818207,0.655126651683951
152,5.869774944613632,0.6534538475988372
153,5.90905011045574,0.6509207122360315
154,5.949305252658804,0.647912100223378
155,5.996567320632211,0.6441084909139849
156,6.032283984633353,0.6411252842033194
157,6.068766971883106,0.6381104430827936
158,6.108244271746629,0.6350961184478208
159,6.166659064198992,0.6310574857647101
160,6.187310498695815,0.6295627406242003
161,6.226714568822634,0.6268313643913439
162,6.266901809549843,0.6244537651410417
163,6.306847270200293,0.6227901837747646
164,6.346833256219841,0.6217393467652411
165,6.386780061976992,0.6210553039236095
166,6.428661365591745,0.6205483158640555
167,6.474200661326823,0.6201353102602843
168,6.509815971364656,0.6199205582391925
169,6.546441411679806,0.619725749075744
170,6.590317441571029,0.619417050068683
171,6.637798171755756,0.6190542564654439
172,6.670721675736665,0.6188514282254752
173,6.70958820418997,0.618658116535269
174,6.758232101262622,0.6183343674335592
175,6.787921127811715,0.6180738427982679
176,6.831329970290091,0.6177995146902183
177,6.866416029326231,0.6175881476706142
178,6.912965112493489,0.6172698285232223
179,6.947911664934518,0.6170256419738553
180,6.986253901081622,0.6167700256089599
181,7.035857837842791,0.6165046722644357
182,7.0845940987383695,0.6162843383568283
183,7.110943040856932,0.6161450940012635
184,7.1490391209910165,0.6159215368331565
185,7.187789228427085,0.6156525599263669
186,7.235619055053663,0.6153139342304029
187,7.266417624579581,0.6151577880017478
188,7.306539250366348,0.6150162288451453
189,7.345744947070475,0.6149417716857924
190,7.388836169157392,0.6149450073341092
191,7.426167514657006,0.6150448392341354
192,7.466474318413146,0.6152801019721432
193,7.505808127001097,0.6156060748140282
194,7.557784686487756,0.6162196579084571
195,7.58602933929208,0.6166399137307013
196,7.6308177811134374,0.6174226717862763
197,7.6656871386365335,0.6181470637909728
198,7.706604994580172,0.6191053037690218
199,7.745872399824344,0.6201011000950213
200,7.789047962794023,0.6212502538929712
201,7.8257727283112715,0.6222285934390926
202,7.866371486637688,0.6232758667468273
203,7.911310094203026,0.6243241994642984
204,7.945863232807675,0.6250096118252512
205,7.985619563674216,0.6256156811844403
206,8.02601971723597,0.626004756115616
207,8.065864021771219,0.6262646655559513
208,8.10592681804804,0.6264375486079637
209,8.147162619319428,0.6265371943830648
210,8.18786234674993,0.6266014459039669
211,8.225816149991973,0.626608723064284
212,8.276863298156654,0.626586304219239
213,8.305891097901597,0.6265743832150472
214,8.345986146139676,0.6265446250916791
215,8.385633722446943,0.6265237716914313
216,8.42614087626181,0.6265044315160387
217,8.474629426317668,0.6265076724642353
218,8.508411735260744,0.6265531289748685
219,8.557280786129228,0.6266997111685833
220,8.590347746710624,0.6268616220185589
221,8.625817159382398,0.6270566415176728
222,8.666625568476512,0.627278262450418
223,8.705724178993282,0.6275088781515186
224,8.751700969009958,0.6277450293576875
225,8.785738562474009,0.6279293922743955
226,8.83075845205941,0.62822957405607
227,8.865810141654594,0.6285182418643991
228,8.909444092144035,0.6289946179536144
229,8.94614640742895,0.6295021366098876
230,8.993593596742928,0.6303495528860544
231,9.025355028541995,0.6310463585854057
232,9.067288505098466,0.6320932363079883
233,9.113228931222437,0.6334379923453936
234,9.145273777876607,0.6344844569388712
235,9.193140504629318,0.6363057966793249
236,9.224815188522237,0.6377135561610479
237,9.271089009863616,0.6399981326274491
238,9.338534037637256,0.6436755666485798
239,9.345145061348683,0.6440489606326283
240,9.385554452166046,0.6463191176674447
241,9.424524591428053,0.6484652287852645
242,9.486019161644753,0.6516568929309727
243,9.506070237181909,0.6526315961916485
244,9.545821105491777,0.6544557455273959
245,9.591921066733391,0.6563723824209846
246,9.62716096233171,0.6576922677478798
247,9.664650623539345,0.6589603442256822
248,9.704250576043867,0.6601310078528946
249,9.745977666882515,0.661167271632668
250,9.78456586319837,0.661926775408725
251,9.824419063364394,0.6625364586696411
252,9.864078613876098,0.6629432350996107
253,9.904772308343004,0.6631420698013195
254,9.94426545022212,0.6631939433354826
255,9.993869435852812,0.6630298198055411
256,10.024750824702856,0.6628275945806097
257,10.064346529483032,0.6624420316768093
258,10.10489746593813,0.6619061550852657
259,10.144519610290494,0.661289741906751
260,10.184811487876178,0.6605951952160624
261,10.224759072022097,0.6598774045163533
262,10.281531922601937,0.6588058953529998
263,10.307432459884271,0.6582940061419628
264,10.34444048475699,0.6575579126531932
265,10.386085750259031,0.6566857692857868
266,10.42529056095994,0.6558222162514751
267,10.470569305613143,0.6547976525695423
268,10.504891676206158,0.654014935710338
269,10.54454570642137,0.6531446702492368
270,10.587730543794574,0.6522524988275347
271,10.625795431826955,0.6515365104929549
272,10.66779574528867,0.6508773853794299
273,10.71191527698455,0.6503300451927541
274,10.744992920590501,0.6500259947433052
275,10.79655031692933,0.6497145783878271
276,10.824653018042525,0.6496228815907924
277,10.865450885738943,0.6496076732257262
278,10.906310920743453,0.6496685625157069
279,10.944526605503643,0.6497434237008072
280,10.985020215005752,0.6498215467737996
281,11.025381041919088,0.6498546117091146
282,11.06424413010737,0.6498664342150828
283,11.10484648221435,0.6498937733762531
284,11.144131325890417,0.6499250460400915
285,11.18397824249791,0.6499813818368944
286,11.224085294353703,0.6500570545687081
287,11.264414111934853,0.6501505109222753
288,11.313793634387357,0.6502902568872092
289,11.355659138568084,0.6504036090627673
290,11.383939460907179,0.6504959676398456
291,11.424203256004589,0.6506361773858642
292,11.463609320615985,0.6507985619410965
293,11.509308104331328,0.6510284238306027
294,11.564998838732018,0.651314559237191
295,11.58550163542128,0.6514307069948225
296,11.623921783083599,0.6516397648393981
297,11.664403187915461,0.6518237336867178
298,11.70386192950486,0.652023115588222
299,11.744577092165256,0.6522553549099818
300,11.791232525408727,0.6526183453116864
301,11.845270672135772,0.6533137700615891
302,11.863712685521797,0.6536282034434188
303,11.904467297082281,0.6544518082293258
304,11.946944927569264,0.6553725305500842
305,11.983889141378311,0.6562352425355503
306,12.041649919076526,0.6575775872458719
307,12.063775383298228,0.6580172997858794
308,12.103847807081104,0.658670531259247
309,12.143673880819401,0.659210049091323
310,12.18358273724987,0.6596180140151735
311,12.224274188460962,0.6598340072947642
312,12.264285815086733,0.6597686485899561
313,12.304253293225706,0.6593169644405906
314,12.35430181836909,0.6583385609681799
315,12.388990478991776,0.657457134618002
316,12.423925579071044,0.6565233776444199
317,12.467390985700387,0.6555853452017524
318,12.503734717169674,0.6549460764775682
319,12.543853963284027,0.6541421253643522
320,12.586423682123353,0.6531575116146102
321,12.633802835495308,0.6519379993802059
322,12.668068071379924,0.6509967659124002
323,12.703855304456852,0.6500047488468707
324,12.743494886803797,0.6489683710211311
325,12.784207996457193,0.6479983903594427
326,12.829825333928058,0.6469506521040594
327,12.863428824413132,0.6461034228988101
328,12.902769619616361,0.6449723646152382
329,12.943330974564534,0.6436576044561083
330,12.985000969295461,0.6422888070991074
331,13.024690760426749,0.6410908875583607
332,13.066583351592355,0.6399918213873776
333,13.108489656739128,0.639137394862681
334,13.143404530855303,0.6387131833091004
335,13.18323024812804,0.6384931254142705
336,13.223063817765368,0.638343680678185
337,13.26317884085662,0.6380443777139141
338,13.303548572805704,0.6374836254903365
339,13.342862273916564,0.6368507179113534
340,13.383029005898347,0.636275427830724
341,13.422949337164667,0.6357815608537056
342,13.462877213315185,0.6353565169756017
343,13.503153986869574,0.6351921403005477
344,13.542693716957494,0.6351861416576972
345,13.583430901562725,0.6352058083998252
346,13.625599880379893,0.6352002360757317
347,13.663232309479946,0.6351737225305394
348,13.704103407967075,0.6350895445518906
349,13.742514591284708,0.6349854612339237
350,13.782807475928056,0.6348703743312104
351,13.8308063504994,0.6346076199896071
352,13.862852117920282,0.6343650324945304
353,13.909281530637967,0.63398533975655
354,13.944117213525882,0.63371390293702
355,13.982974125129047,0.6334448746154971
356,14.02309214837208,0.6331691114554313
357,14.063625702931178,0.6328329973963938
358,14.103191640994075,0.6324206589608724
359,14.14315866568284,0.6318972575789678
360,14.182767496642514,0.6313033964255966
361,14.22986586809322,0.6305548526581642
362,14.263029829987746,0.6300066104559938
363,14.302742264125188,0.6292413072812203
364,14.345124731431204,0.6282253032403916
365,14.383361081123002,0.6271227953745363
366,14.428999794107105,0.6256063431916534
367,14.468589274808505,0.6241222977851563
368,14.502470358588091,0.6226675601594983
369,14.543163620856994,0.6207438557879799
370,14.582434164841633,0.6188814841078194
371,14.622555425755996,0.6170349460284551
372,14.662236313437077,0.615155182183807
373,14.703045468081754,0.6131197772624823
374,14.75010300726317,0.6105423785690093
375,14.785371316399793,0.6085789999384171
376,14.822648012433785,0.606488595572377
377,14.86251779020737,0.6041923719257876
378,14.918191486639794,0.6010546878226795
379,14.942600557643454,0.5997246818330909
380,14.981760604381726,0.5977110584666736
381,15.021532295360734,0.5958190786698709
382,15.062003674918676,0.5939987294486332
383,15.101424577426432,0.5923550639558188
384,15.142547665668973,0.59078369699101
385,15.181621808107801,0.5894591825412209
386,15.221575600646242,0.5883230936067696
387,15.261631793996662,0.5873714481622848
388,15.3150695502504,0.5864505166032186
389,15.349641665762668,0.5860765667199681
390,15.386948614164433,0.585870430755212
391,15.42252595002732,0.5859174817168189
392,15.464543631675651,0.5862518063166323
393,15.501733013596045,0.5868068911019922
394,15.54115525535105,0.5876532785848514
395,15.581650219747134,0.5887675721898258
396,15.623054858365602,0.590164489151183
397,15.670215803988743,0.592023061376222
398,15.700853450547097,0.5933502062269115
399,15.741575219093043,0.5952700318509582
400,15.792621862439058,0.5979120021637947
401,15.820436319522484,0.5994749362704143
402,15.860240253014275,0.601911222548327
403,15.90023866049037,0.6046194753549406
404,15.939885070077432,0.6075737386228637
405,15.985153003127088,0.6112739231308457
406,16.01968728321407,0.6142146546107717
407,16.06537299720464,0.6180525611373486
408,16.099383583106505,0.6208458426354473
409,16.139125577269642,0.6239859587260426
410,16.17901474410037,0.6270236907140476
411,16.219034225947404,0.6299276904416371
412,16.258774070245682,0.6326532026801054
413,16.3060365457312,0.6357155292860933
414,16.338878365241445,0.6377116802926945
415,16.393192074984743,0.6408562748632265
416,16.418464059619307,0.6422528882317387
417,16.461209411022846,0.644471147126695
418,16.499275732820482,0.6462314214167614
419,16.53791662512061,0.6477321973909793
420,16.58205298757051,0.6490226277623109
421,16.62169222497875,0.6497591021280885
422,16.658378906311732,0.6501125220038859
423,16.698836419035775,0.6501964802191286
424,16.74655049596276,0.6498998217026324
425,16.779265393064573,0.6495016727204148
426,16.819204288769424,0.6488523057378688
427,16.85831393384308,0.6481160598927102
428,16.912303790783678,0.6470593198203609
429,16.939193873532393,0.646533702347989
430,16.978993906767133,0.6457879514817305
431,17.02569164418682,0.6449192069961697
432,17.058229959983336,0.644334978279981
433,17.09932118633079,0.6436364200471096
434,17.138657907774736,0.6430091941079055
435,17.18227680963549,0.6423770680411666
436,17.22754102454393,0.6417623651366641
437,17.2593447097111,0.6413467682614227
438,17.298408718128567,0.6408618484436671
439,17.339332722923178,0.640375418677468
440,17.378616616255396,0.6399258844669329
441,17.42178869889129,0.6394670131384599
442,17.45871090919564,0.6390995016296398
443,17.50770963755636,0.6386748658677388
444,17.537789699556175,0.6384376533435158
445,17.57835492843846,0.6381462589099238
446,17.61786477500408,0.6379033397027107
447,17.658409219250792,0.6376935748810895
448,17.705211652304836,0.6375339328503764
449,17.738051357833417,0.6374765110666506
450,17.77828807559922,0.637461990680028
451,17.817944966503198,0.6375347927131542
452,17.858265283895573,0.6377066006413813
453,17.902514433689852,0.6380104369731121
454,17.938296948460174,0.6383553448865598
455,17.978407225932767,0.6388332912884109
456,18.018191895012514,0.6394602762034318
457,18.058263102881668,0.6402217135090545
458,18.099375608716052,0.6411677191292698
459,18.13766431191544,0.6422221716344886
460,18.185583805282384,0.6437099725194707
461,18.236527792893416,0.6454907676227558
462,18.263987809654466,0.6465188239546346
463,18.29953423571407,0.6479053145095258
464,18.33898682214891,0.6495041160679289
465,18.37768842162566,0.6510921552261041
466,18.41753517878483,0.6527254176698772
467,18.45629461216776,0.6542852839302645
468,18.497215221715305,0.655859609973166
469,18.54200386593032,0.6575120593718348
470,18.57729689634322,0.6587539325876017
471,18.626595906593877,0.6603721192463265
472,18.657366084015393,0.6613140635879332
473,18.697948210866805,0.6624354352261922
474,18.737373277882917,0.663391474334557
475,18.777637291980973,0.6642391469516695
476,18.817465611345074,0.6649637489447652
477,18.857358304813786,0.6656239929070519
478,18.90313525752113,0.6662894156661329
479,18.94216359024179,0.6668187797210051
480,18.97799087974821,0.6672508112114631
481,19.017320996708424,0.6676002879789674
482,19.057383452959247,0.6678206920446765
483,19.097734251778167,0.6678558523780429
484,19.13848792244802,0.6677202844194504
485,19.178056504517212,0.6674786886571716
486,19.218427563908676,0.667096516187161
487,19.257472746444527,0.66660642422457
488,19.297356459773486,0.6659368758857338
489,19.337562621545704,0.6651114041141276
490,19.379453647295758,0.6641681795243521
491,19.417987895462677,0.6632842257163486
492,19.4580036473994,0.6623643195597047
493,19.497816949773043,0.6613847688827809
494,19.53947076380859,0.6602646987076102
495,19.57729527880154,0.6592052669774976
496,19.623212667942582,0.6579623607960607
497,19.657871956015832,0.6571117203247308
498,19.697187162277483,0.6563071268935756
499,19.73949869255338,0.6556690167533772
500,19.7771234885084,0.6552017577319653
501,19.829714337700366,0.6543223259828667
502,19.863622576851064,0.653515874897944
503,19.897160272356746,0.652583584438767
504,19.938507577740083,0.6513586403553219
505,19.97772946992241,0.6501724990890956
506,20.01713365753486,0.6489945278664637
507,20.0579459757763,0.6478106635077687
508,20.096798570852098,0.646679844340017
509,20.141332253738398,0.6452941731811389
510,20.196498308293705,0.6433650833323166
511,20.217116097320293,0.6425495996718587
512,20.25721329573774,0.6408573075895031
513,20.296761375867717,0.6391144412909174
514,20.33680720761667,0.6372891515541595
515,20.37667389136467,0.6354920820576189
516,20.42416453407652,0.6333738016133309
517,20.457451920037304,0.6318685119820634
518,20.498001517364923,0.6300251833744813
519,20.5363965484846,0.6282361443793664
520,20.576578340656123,0.626341434926192
521,20.616992490284392,0.624345723751445
522,20.6790191176059,0.6210764219446865
523,20.695996787933225,0.6201558280202341
524,20.73589883102358,0.6180902372849617
525,20.77614139352212,0.616136091870301
526,20.816271232123476,0.6142675703435887
527,20.871353147770044,0.6117757256401792
528,20.895562610481353,0.6106838057148629
529,20.973320621889343,0.6072258485468572
530,20.99216898089473,0.6064674468306693
531,21.017833020345513,0.6054875487687069
532,21.0554419645314,0.6041482698163592
533,21.09508926570989,0.6026981776612728
534,21.141761817064932,0.6006303929985418
535,21.175039910107312,0.5990730262580738
536,21.218598136728094,0.597168975052434
537,21.25496432513478,0.5956181025155353
538,21.302138674437394,0.593684010606288
539,21.334985585874907,0.5923947609047989
540,21.39826306325248,0.5899804069773685
541,21.42907217627756,0.5888268085819279
542,21.4576493923851,0.5877677061502573
543,21.516210591911772,0.5857034868792856
544,21.534924755585397,0.585070017034341
545,21.574556679099178,0.5837485807786699
546,21.615524991517272,0.5824020898372743
547,21.657405847671868,0.5809986061431741
548,21.700339509035455,0.5795100064934834
549,21.735140201833822,0.5782955648069672
550,21.774906107704922,0.5769613140835631
551,21.814933348846694,0.575823465128215
552,21.863937709951458,0.5747315637086731
553,21.8944297360418,0.5741702762192258
554,21.93608401848118,0.5736445059435333
555,21.9745903930689,0.5734773803236546
556,22.014091134428643,0.5736392689410886
557,22.055006388797764,0.5742862247612833
558,22.09619368165212,0.5754627452832629
559,22.13348223597747,0.576934239371479
560,22.176437275413466,0.5790967597009545
561,22.218238470675345,0.5816540816919966
562,22.253355342988517,0.58408572695855
563,22.293219387997656,0.5870620099558798
564,22.339663986565427,0.5907423143884617
565,22.372589681170826,0.593466331066322
566,22.41232312951337,0.5968586535165062
567,22.45843235229501,0.6008118395615591
568,22.494502323625394,0.6038485826255342
569,22.532490581127675,0.6069532607101331
570,22.57179002909798,0.6100411475632624
571,22.61236719214322,0.6131088613811391
572,22.65678800631249,0.6163205973979691
573,22.691835765741164,0.618805660344176
574,22.731477446093276,0.6215802018096209
575,22.781382437307293,0.6249427072032471
576,22.822004200694206,0.6275598629647465
577,22.85237084208393,0.629439536421854
578,22.895947172003304,0.6319734472063431
579,22.931258520393886,0.6338405525460362
580,22.986496466094525,0.6363505846259375
581,23.011520214854986,0.6373252809882833
582,23.05406714613208,0.6387817244976735
583,23.091493940056445,0.6398840784472596
584,23.131006018764932,0.640859259091195
585,23.17121027791035,0.6416311647413193
586,23.21075293144368,0.6421825745285363
587,23.251352168494897,0.642542743318047
588,23.297196788738244,0.6427572039791128
589,23.335694794052657,0.6427834043422458
590,23.37113256422989,0.6427069467972443
591,23.41261524199684,0.6425967491870753
592,23.45136552412123,0.6424516424272259
593,23.491054699163367,0.6422553217645671
594,23.530844670444807,0.6420201052370715
595,23.583912625988464,0.6415897436369498
596,23.614229577705025,0.6412612198362034
597,23.656990151202294,0.6406518040914551
598,23.6909323816427,0.6400349523378479
599,23.732466742440362,0.639162629414688
600,23.771195702109036,0.6383396303590793
601,23.836138955766863,0.6372634929628953
602,23.85178585921345,0.6370663059490174
603,23.890976923343203,0.6366897967799439
604,23.931436967610054,0.6364628482508
605,23.974576879903044,0.6363518605908424
606,24.010826817909454,0.6363350681837237
607,24.050628590696288,0.6363166038900894
608,24.091949193345787,0.6362111531530869
609,24.133818873169812,0.6360030532486175
610,24.17114653814238,0.6357136816335848
611,24.218056032221128,0.6352511162622335
612,24.250822968170887,0.634924636986683
613,24.29095918876648,0.6346016344144323
614,24.342756647211587,0.6343142350142177
615,24.370821281898554,0.6341962037965495
616,24.412186987806066,0.6341699698053808
617,24.450846804633045,0.6343853563381493
618,24.491157105594336,0.6348698948428997
619,24.53054776258978,0.6356672075702801
620,24.571086640649238,0.636838425644783
621,24.610867970615676,0.6383605734431815
622,24.650163932964663,0.6403195050381776
623,24.700700487765797,0.6435703484548487
624,24.729801539990287,0.6458361731699119
625,24.76941982854586,0.6495276206866895
626,24.809454956142975,0.6541391432340621
627,24.84841538886044,0.6595007620412425
628,24.91694140767507,0.6705747079104569
629,24.927176011235606,0.672364140823834
630,24.966175593739024,0.6794541920446362
631,25.00554306781419,0.687070682721982
632,25.04470473969549,0.6949579180131336
633,25.083686751078947,0.7032354890942751
634,25.12252438765123,0.7120467338805031
635,25.162776424810897,0.7219476560363651
636,25.20264546957752,0.7327517493940165
637,25.23727534472383,0.7426935736442304
638,25.275668132225107,0.753746655845365
639,25.316138191264486,0.7653371009530885
640,25.357734987176773,0.7771701436248206
641,25.39145248990992,0.7868110491877364
642,25.429276023779945,0.7977285461748183
643,25.467614807509477,0.8090231877472692
644,25.50576184625131,0.8207051120642219
645,25.544001398578406,0.8332783033795309
646,25.581086453201795,0.8470764429692635
647,25.61654288473417,0.8624581439360971
648,25.652122252824796,0.8800930445381544
649,25.68676142923642,0.8993503751147112
650,25.720197520418917,0.9205511515913845
651,25.75250458849677,0.9438926697813789
652,25.783450751323784,0.9692398079109412
653,25.812415577929407,0.996462726717566
654,25.838528729619792,1.0240468075858289
655,25.864570094323597,1.0542335421650995
656,25.892288471484747,1.0897758324081683
657,25.911330400476047,1.1172070777394567
658,25.93187814123661,1.1511748008108031
659,25.95127383586126,1.1884410471052074
660,25.96774126075689,1.2234532769939162
661,25.982563531706745,1.2582823258936557
662,25.99672990583637,1.2956215716583577
663,26.009595957572536,1.3326632195245471
664,26.02469304530312,1.378875779275845
665,26.034179710146525,1.4085029146121093
666,26.046476846093235,1.447485323395385
667,26.057982305217095,1.4848853112880926
668,26.06917670022687,1.5233211554717008
669,26.084096069886705,1.5781450149535308
670,26.089743052541763,1.599921171307329
671,26.099649581243995,1.6386899875837686
672,26.109703377351522,1.6776758010378774
673,26.11973309322916,1.7157792481626362
674,26.13011988933265,1.754451200507939
675,26.14071787611765,1.7930846270324625
676,26.151583745291205,1.8341622577231715
677,26.160438141306976,1.8728507581048646
678,26.168098344829467,1.9137072424231563
679,26.173270932852944,1.9484932449079149
680,26.177671469057298,1.9878277084566043
681,26.180759538486857,2.026691695049158
682,26.183276361221786,2.0681842654525533
683,26.185306455106552,2.1237890974288565
684,26.185684639536774,2.1507614895968494
685,26.185164161036422,2.187291026923974
686,26.18355378435653,2.226706401667869
687,26.181057126218814,2.26662831980354
688,26.177603903958442,2.3062250240772735
689,26.17331564815233,2.3459153698685875
690,26.168069361334787,2.386314507831902
691,26.162356543785307,2.4247036176197225
692,26.155744363393833,2.4641142789750665
693,26.147580188021358,2.506135020131215
694,26.13995410202437,2.5421229385497766
695,26.131445765617503,2.5812079102011913
696,26.122548300292642,2.620163612093784
697,26.113270188178205,2.658301264878791
698,26.10277891578864,2.6982636970559675
699,26.091937622686594,2.736629665181541
700,26.080783475283567,2.7740280237045596
701,26.06894414093391,2.8116910840324816
702,26.056336542391207,2.8500758679115474
703,26.04362866438832,2.887479927127054
704,26.03014937883047,2.9262819347439515
705,26.01697915931645,2.9634407879393185
706,26.003519331012903,3.0006810850084826
707,25.98976458962011,3.0377765957617444
708,25.975486889124877,3.0752750192736027
709,25.960958615141266,3.112327592992358
710,25.945928841833844,3.1493216138003333
711,25.930566425673636,3.1858882447619195
712,25.913221332671363,3.225495396125909
713,25.89802407201472,3.258823501250244
714,25.881054693278546,3.2946682680976793
715,25.863341233372623,3.330531115654821
716,25.84278324983549,3.3704517383696433
717,25.825723616636587,3.402177721391394
718,25.805393447728495,3.4386721681963612
719,25.786250159888805,3.471998752366114
720,25.763464421720816,3.5102331233697845
721,25.744927177102323,3.540569333839702
722,25.724906794262267,3.572656728665826
723,25.703296343324688,3.6062014327650145
724,25.679050598269825,3.6427186959913196
725,25.658802624123762,3.6725990564564337
726,25.636609941598532,3.705015318670856
727,25.613317356468016,3.73866347914967
728,25.59066695132017,3.77084028990997
729,25.567261231707846,3.803498232309981
730,25.543662793593846,3.835734695941106
731,25.519873486432235,3.8673201801015464
732,25.495296143090915,3.8989021985367636
733,25.470011547892565,3.930342227840755
734,25.444870902775417,3.960821937242953
735,25.419270012806514,3.9915983994295785
736,25.382997326634367,4.0353685096546625
