step,x,y
370,10.663603669208209,0.7862239632927768
371,10.705875063365772,0.788636173630925
372,10.754619763494716,0.7890455260421221
373,10.784706121475166,0.7881118282867364
374,10.824458562002794,0.7860598572646309
375,10.868690860330545,0.7830583145606765
376,10.90467500526241,0.7801805552201291
377,10.945945235901371,0.7765169100448582
378,10.988441366971639,0.772467491373238
379,11.024941319160275,0.7689506128929897
380,11.063255441005492,0.7653755268923582
381,11.104892029199782,0.7618394939801381
382,11.143122530780268,0.7591199583773439
383,11.183035258103766,0.7567795848310495
384,11.222626080428107,0.7550735922354891
385,11.262393365300673,0.7540205869844715
386,11.30524623459353,0.7536156779073869
387,11.342343259910207,0.7540000612433848
388,11.402090488777803,0.7558397575363851
389,11.422045331768892,0.7567559185713856
390,11.461797386830117,0.758809149307182
391,11.501709415713178,0.7608555307716817
392,11.541848020216642,0.7625871477280481
393,11.583106060439384,0.7638226221660278
394,11.622199758878436,0.7642629435949255
395,11.66228304798407,0.7637548982674532
396,11.702917510700411,0.7621491624811421
397,11.744113688871522,0.7597372371532394
398,11.782400502592646,0.7570266003448058
399,11.82538043849327,0.753638366653968
400,11.862077421997672,0.7506453465616427
401,11.901963281259478,0.7473812652804909
402,11.941798056081748,0.7442685374558772
403,11.983767871278877,0.7413543509010218
404,12.022133035086965,0.7391652308064397
405,12.06085427747056,0.7375136730494963
406,12.100513253320004,0.7363386811571339
407,12.140957231568875,0.7357130612109667
408,12.182065165308433,0.7356989108722282
409,12.22048854658528,0.7361733004321022
410,12.26145772079129,0.7369086103749739
411,12.300392687777853,0.7374749256355146
412,12.342884954004099,0.7382646522356999
413,12.380131449822148,0.7395347111308018
414,12.420195434855735,0.7415974324282245
415,12.460224139799251,0.744418881180312
416,12.49937991320492,0.7479538267958329
417,12.539004295546912,0.7521278856564313
418,12.578843078142144,0.7569204934935206
419,12.618196114294577,0.76220195699637
420,12.662646792934028,0.7682970033893617
421,12.697337528494108,0.7729412244688993
422,12.737226845765347,0.7778947202883796
423,12.77708989684827,0.7821326509314118
424,12.817218426675652,0.7855802143275824
425,12.860071362728409,0.7883705581460184
426,12.897544476487795,0.79008747138542
427,12.937532718767432,0.7911552721644712
428,12.977427318769095,0.7916529161633673
429,13.022599502222763,0.7917620449773101
430,13.058243305380362,0.7913552474062521
431,13.099395901920692,0.7903278104643187
432,13.13785894347219,0.7888912865277901
433,13.178139702637656,0.7868261068197889
434,13.21753044694479,0.7842139861089321
435,13.254930271622188,0.7813751511876846
436,13.297287294369097,0.7781153231751426
437,13.337211369329411,0.7752138316876821
438,13.377741492771404,0.7727248579403307
439,13.416627434899008,0.7708372601447111
440,13.456622057848982,0.7691655988794415
441,13.496983458221187,0.7675481677797342
442,13.53668624515123,0.7656929399533265
443,13.576814292268388,0.7632710428836618
444,13.622280395412076,0.7596756937620458
445,13.658825569477987,0.7561644238970345
446,13.696139514628076,0.7523080130529671
447,13.736123010693786,0.7482478859942243
448,13.775755616858758,0.7444853900686237
449,13.815211771923858,0.7411838877152772
450,13.855830169619743,0.7380228646509874
451,13.896756800213527,0.7348390679526532
452,13.935057888775543,0.7318477788577545
453,13.976382495322103,0.7285856426900444
454,14.015017981563803,0.7256682718791528
455,14.054275648418654,0.7229396930965599
456,14.094853746214175,0.7205197475961999
457,14.134528947576797,0.7187030381086679
458,14.173805614731135,0.7175083028100938
459,14.213959356616751,0.7170362832643526
460,14.253524804189254,0.7175464403153893
461,14.29401500027537,0.719502092238955
462,14.331635171039201,0.7234629195809918
463,14.37065133233013,0.7300152883499201
464,14.412748885139218,0.7383093791141703
465,14.449587057287738,0.7461044915583275
466,14.488561930528105,0.7547143768908603
467,14.527820109126655,0.7634523329469197
468,14.566593009085771,0.7719028899665394
469,14.604835314504594,0.7794993057167309
470,14.644552198867542,0.7863154864496682
471,14.685243965959431,0.7924359588432456
472,14.724063088728487,0.7975703864118018
473,14.763770779304565,0.8020392073779059
474,14.806856664104174,0.8060782509592326
475,14.844007411830715,0.8090495411745346
476,14.883614385905616,0.8117174213319946
477,14.925526155681462,0.8135821982507893
478,14.964103856942328,0.8143154361985111
479,15.005064772191275,0.8139371623058944
480,15.045020779651281,0.8122309685902116
481,15.085610491472744,0.809240340794649
482,15.12503825422137,0.8053535947517411
483,15.16477778794083,0.8005141694974639
484,15.203881368837068,0.7950506232139329
485,15.24327466606684,0.7892870483838081
486,15.282944714165389,0.78340587943623
487,15.323879785889368,0.7772706699622094
488,15.36180448718546,0.7716934634238812
489,15.40266649190979,0.7658257558776697
490,15.443012156497502,0.7603173462727244
491,15.48051691287884,0.7555670130922885
492,15.520226539370153,0.7509237967895985
493,15.562584921233963,0.7465676325718467
494,15.599870102322235,0.7432731464103708
495,15.640555425166227,0.7402404265056878
496,15.679222164722638,0.7378648025194515
497,15.72097680801983,0.7356262593930832
498,15.760661751746438,0.7337356582647016
499,15.798904297993165,0.7319947524296603
500,15.838980356717592,0.7301897075865853
501,15.879154618601133,0.7284016100980288
502,15.91891814996448,0.7265955258513181
503,15.958541731421706,0.7247738599578044
504,15.998706867277072,0.7229116096292924
505,16.038556774312614,0.7210408447398579
506,16.078393687500885,0.719266679737127
507,16.117887627439575,0.7176363165699958
508,16.158551674928418,0.7161058691072636
509,16.198108179375094,0.7148082321429085
510,16.244760697788035,0.713438469199806
511,16.27805494220554,0.7126014177463221
512,16.318310970960418,0.7117604067827342
513,16.361626524037625,0.7111085773113259
514,16.397406438472576,0.7108323449405209
515,16.439596220017688,0.7107408973301605
516,16.479041163088752,0.7107905156199376
517,16.519113643694542,0.7108543935950269
518,16.559269601227456,0.7108231811456176
519,16.59800933459352,0.710647850858297
520,16.640196298009492,0.7102961315222223
521,16.677527464992252,0.7099119063658177
522,16.717412524010314,0.7096068740763604
523,16.759226282235197,0.7096382224231003
524,16.79812776094403,0.7101663472114716
525,16.837154596121906,0.7111450386690776
526,16.877468633374164,0.7124346502509848
527,16.917054981611578,0.7138438858851757
528,16.959499560691697,0.7152620407856016
529,16.99720340834455,0.7162588256921477
530,17.037129989823526,0.7169265296260092
531,17.08923268649004,0.7169906719482102
532,17.117363864361057,0.7166421717504453
533,17.157392103170743,0.7157353825713115
534,17.197537906973405,0.714471632219161
535,17.237328320434838,0.7129677691282685
536,17.27741277727646,0.7111766781847422
537,17.31711597935779,0.7091556708236925
538,17.35939092657449,0.7067226064482977
539,17.397641528388448,0.7043068913489481
540,17.43717123731337,0.7016818203772913
541,17.47771976448754,0.6988567628905364
542,17.516840699341266,0.6960575684522904
543,17.5567470311316,0.6931350889978751
544,17.5967307631357,0.6901596468342962
545,17.63644117665222,0.6872656297059994
546,17.678309068714228,0.684260111031022
547,17.716056274540698,0.6816301063673454
548,17.755752126906774,0.6789899756671263
549,17.79713620019767,0.6763209831880209
550,17.83751174756178,0.6738818796675992
551,17.877169418546014,0.6716201610612296
552,17.925163593496983,0.6690949072208388
553,17.958502443528847,0.667514373744761
554,17.995290440042883,0.6659265290724936
555,18.03502086156299,0.6644921577821116
556,18.07560914833384,0.6633620191010602
557,18.115105425628744,0.6625602936621695
558,18.15450386984831,0.6620725951374232
559,18.199868638103066,0.6618293155425639
560,18.241468203360853,0.6619058578495703
561,18.27451610379911,0.6621513626520267
562,18.31640890388168,0.6626301236458878
563,18.354910185981687,0.6632129574887932
564,18.394427459064225,0.6639418747950211
565,18.434570825097286,0.6647582550326678
566,18.474566529627193,0.6656502430602219
567,18.514424618472617,0.6665122622180171
568,18.554862846940882,0.6672799395116468
569,18.594973009416687,0.6679014977334462
570,18.63456384359571,0.6683116246052734
571,18.674861090726136,0.6685206651622895
572,18.714290531760035,0.6685345705264849
573,18.755194008307374,0.668379831168013
574,18.795267360762434,0.6681425300880992
575,18.83519847121023,0.6678035580731414
576,18.874717802442603,0.6673948242592381
577,18.914469971949295,0.6669217150001368
578,18.9550132779594,0.6663867775104524
579,18.994617947680958,0.6658477433447731
580,19.03731141657144,0.6651695608326512
581,19.078499906255082,0.6643514921627758
582,19.118850708896577,0.6633060803748484
583,19.172399232840856,0.661406955099326
584,19.19447476741593,0.660432115268384
585,19.24732323630466,0.657745094625717
586,19.274712143107894,0.6561990314852374
587,19.31860375280033,0.6535706615368271
588,19.3548346722813,0.6513468759097488
589,19.393810445919865,0.649051230040017
590,19.433884281679454,0.6468215347198805
591,19.474101083753116,0.6447673156369784
592,19.51360176629222,0.6430202813163806
593,19.55360541144111,0.6415182755990233
594,19.594673797086106,0.6403733541037777
595,19.633114861420953,0.6396790395385827
596,19.678437949346677,0.6392402158390115
597,19.713605544645688,0.639173985602325
598,19.755833706133263,0.6392739075999826
599,19.793330908446165,0.6392919969717853
600,19.83400811167721,0.6391850216008558
601,19.87316001784609,0.6389832377696087
602,19.916067877167006,0.6386223247489329
603,19.95367802558814,0.6381478117859773
604,19.993413642875723,0.637430815518694
605,20.03387615853371,0.6364884435294482
606,20.07318557428771,0.6353339787792655
607,20.117677631598596,0.6338061149008687
608,20.153201511119317,0.6324578530857429
609,20.210826944380504,0.6301104008758174
610,20.243449413702574,0.6287230858524855
611,20.276479972685443,0.6273428604455653
612,20.319752417315435,0.6257063219990123
613,20.352840723742492,0.6245566589592229
614,20.39455563860325,0.6230701703835798
615,20.432770281284775,0.6216743215648702
616,20.473327092935953,0.6201526062267654
617,20.512781725288686,0.6186834016673147
618,20.553007184641835,0.617166830339659
619,20.593699911675493,0.6154242978730516
620,20.63277948624132,0.6135879270348839
621,20.676682797397802,0.6113529283597701
622,20.712760843231184,0.6093771167316467
623,20.75689654166543,0.6067300379678339
624,20.7941234282532,0.6042141472773622
625,20.83204478551451,0.6014185779739942
626,20.87972973123172,0.5976779095421747
627,20.911907716869617,0.5951523547786332
628,20.95238046546037,0.5921946049488517
629,20.997637971774104,0.589201231448792
630,21.042663637263193,0.5867206617809353
631,21.071082783675976,0.5854213735718589
632,21.11129717796276,0.5839517779959184
633,21.1517637019047,0.5828575069111415
634,21.189277279133634,0.5819746956815796
635,21.230799792822555,0.5811156135154713
636,21.27077544101435,0.5804433178562981
637,21.310806777174278,0.5799190350318347
638,21.3511690950727,0.5796281145182891
639,21.391214858749386,0.5796139802481217
640,21.437344063189467,0.5799107975094675
641,21.47034279305715,0.5803504563035622
642,21.510504390547553,0.5811226815973244
643,21.55071372742653,0.5821581535113465
644,21.59068447241292,0.5834850835541525
645,21.63053711023972,0.5850774985736326
646,21.676345763567756,0.5871795948220216
647,21.716886219780992,0.5891706204629015
648,21.75015220821326,0.5908862188820468
649,21.790036456740935,0.5932511940502516
650,21.835161937292597,0.59638099409479
651,21.869378853470238,0.5990307942507163
652,21.90966750280567,0.6024429879370273
653,21.9581039163814,0.6070020068314551
654,21.98893387997832,0.610178837178187
655,22.028648668728636,0.6145582317271532
656,22.06837400533288,0.6192262637144638
657,22.108223071037262,0.6241715843394122
658,22.14716042679879,0.6291757763585074
659,22.187112590300327,0.6343507797039758
660,22.229736500770674,0.6398621716273626
661,22.273922797929057,0.6453185206967847
662,22.30593842797767,0.648967348008018
663,22.345899094621554,0.6530675640479124
664,22.386350756789856,0.6566981147927848
665,22.426000594349173,0.6598517355986644
666,22.465704801144145,0.6626656843961213
667,22.506648965809067,0.6653189874089669
668,22.54542141453428,0.6676884721003462
669,22.58721749871617,0.670109003184999
670,22.625849402901537,0.6722019267446019
671,22.6659783801911,0.6741755214839661
672,22.70568166700834,0.6758812395571947
673,22.74812764388596,0.677300621323532
674,22.788157507753237,0.6780705704775333
675,22.828436257067573,0.6783600956977488
676,22.865760204586657,0.6783916459209007
677,22.90549618979547,0.6784209121051525
678,22.947395982112187,0.6786447272440722
679,22.985538960035928,0.6789596585324921
680,23.02576875128212,0.6793656004553036
681,23.067820827381794,0.6797932041266139
682,23.106060057066863,0.6801438085444891
683,23.150360847501165,0.6804665465158797
684,23.18632885567109,0.6805997429917178
685,23.229018935227874,0.6805877915197037
686,23.26564377112473,0.6804069820868317
687,23.305967468559036,0.6800830586453884
688,23.346166061641913,0.6797507250500883
689,23.386060702580597,0.6794720659811356
690,23.42617329722013,0.6792831023067608
691,23.467303462438785,0.6791860937677352
692,23.505247107471654,0.679151199684357
693,23.54649059654385,0.6791293118923153
694,23.586977830050362,0.6790090628286575
695,23.626038902273066,0.6786984957541757
696,23.666766602662413,0.6781209354662895
697,23.70834267313555,0.6772703816286381
698,23.74672245466404,0.6763728339991629
699,23.785495124132844,0.6755118858431501
700,23.828515995565677,0.674788051223682
701,23.86510300528273,0.6744711326656291
702,23.90556538055174,0.674490637230386
703,23.945040351485883,0.6748846479348397
704,23.984951007590457,0.6755426165720475
705,24.026088729243682,0.6763709546096995
706,24.064851766169454,0.6773280487729169
707,24.107073968615307,0.678585456308997
708,24.145001200584243,0.6799634686529487
709,24.184778796659813,0.681743284599551
710,24.224766181928295,0.6840315597872543
711,24.274985514391314,0.688113238909269
712,24.30349228921225,0.6911905082859431
713,24.3432894990626,0.6962965410115405
714,24.390236363686313,0.7032758022366262
715,24.423354933772096,0.7087229400560339
716,24.464500744782185,0.7156943981133888
717,24.50095082538225,0.7218475490608471
718,24.548997379308886,0.7296895952503211
719,24.579932682968195,0.7344939292912533
720,24.619482470912995,0.7402186267736426
721,24.659123262068363,0.7453733420219181
722,24.70164529318848,0.7507328469273895
723,24.738337925841936,0.755589104764742
724,24.77779647554614,0.7610873960307182
725,24.81798210997812,0.7668177927576417
726,24.856725860492094,0.7725049063029246
727,24.89601260083936,0.7787567223013044
728,24.935859000733885,0.7858611927433434
729,24.97426428755394,0.7936541793091432
730,25.023656698317232,0.8052871270619003
731,25.05163159651206,0.8124646570238162
732,25.090338911629186,0.8229595310207761
733,25.129254357950376,0.8346422640684564
